X,Y,OBJECTID,GMID,Dataset,Facility_Name,Address,數據集,設施名稱,地址,District,地區,Library_Type,圖書館種類,Opening_Hours,開放時間,Telephone,聯絡電話,Fax_Number,傳真號碼,Email_Address,電郵地址,Website,網頁,Latitude,Longitude,Building_CSUID,Northing,Easting
114.17542,22.27808,147,mgZ9oKcBdU,Libraries,Lockhart Road Public Library,"3-5/F., Lockhart Road Municipal Services Building, 225 Hennessy Road, Wanchai, Hong Kong",圖書館,駱克道公共圖書館,香港灣仔軒尼詩道225號駱克道市政大廈三至五樓,WAN CHAI,灣仔,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wan-chai/library/lockhart-road.html ,http://www.hkpl.gov.hk/tc/locations/wan-chai/library/lockhart-road.html ,22.27808,114.17542,3611815468T20050430,815468,836118
114.185750000000112,22.26895,148,O0ZstsdSrJ,Libraries,Wong Nai Chung Public Library,"3/F., Wong Nai Chung Municipal Services Building, 2 Yuk Sau Street, Happy Valley, Hong Kong",圖書館,黃泥涌公共圖書館,香港跑馬地毓秀街2號黃泥涌市政大廈三樓,WAN CHAI,灣仔,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wan-chai/library/wong-nai-chung.html,http://www.hkpl.gov.hk/tc/locations/wan-chai/library/wong-nai-chung.html,22.26895,114.18575,3718314457T20050430,814457,837183
114.154360000000111,22.24956,149,rmlUBgBDYj,Libraries,Aberdeen Public Library,"3/F., Aberdeen Municipal Services Building, 203 Aberdeen Main Road, Aberdeen, Hong Kong",圖書館,香港仔公共圖書館,香港香港仔大道203號香港仔市政大廈三樓,SOUTHERN,南區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/southern/library/aberdeen.html ,http://www.hkpl.gov.hk/tc/locations/southern/library/aberdeen.html ,22.24956,114.15436,3394712311T20050430,812311,833947
114.13605,22.28572,150,YzNqCAH1Zx,Libraries,Shek Tong Tsui Public Library,"3-4/F., Shek Tong Tsui Municipal Services Building, 470 Queen's Road West, Hong Kong",圖書館,石塘咀公共圖書館,香港皇后大道西470號石塘咀市政大廈三至四樓,CENTRAL AND WESTERN,中西區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/central-and-western/library/shek-tong-tsui.html,http://www.hkpl.gov.hk/tc/locations/central-and-western/library/shek-tong-tsui.html,22.28572,114.13605,3206116315T20050430,816315,832061
114.18736,22.30727,151,CAASdFS3Bf,Libraries,Hung Hom Public Library,"6/F., Hung Hom Municipal Services Building, 11 Ma Tau Wai Road, Hunghom, Kowloon",圖書館,紅磡公共圖書館,九龍紅磡馬頭圍道11號紅磡市政大廈六樓,KOWLOON CITY,九龍城,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kowloon-city/library/hung-hom.html,http://www.hkpl.gov.hk/tc/locations/kowloon-city/library/hung-hom.html,22.30727,114.18736,3734818701T20050430,818701,837348
114.17606,22.31851,152,TchAEllPOT,Libraries,Kowloon Public Library,"5 Pui Ching Road, Homantin, Kowloon",圖書館,九龍公共圖書館,九龍何文田培正道5號,KOWLOON CITY,九龍城,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kowloon-city/library/kowloon.html ,http://www.hkpl.gov.hk/tc/locations/kowloon-city/library/kowloon.html ,22.31851,114.17606,3618419946T20120327,819946,836184
114.18889,22.32964,153,99OWtgmHRR,Libraries,Kowloon City Public Library,"3/F., Kowloon City Municipal Services Buliding, 100 Nga Tsin Wai Road, Kowloon City, Kowloon",圖書館,九龍城公共圖書館,九龍城衙前圍道100號九龍城市政大廈三樓,KOWLOON CITY,九龍城,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kowloon-city/library/kowloon-city.html,http://www.hkpl.gov.hk/tc/locations/kowloon-city/library/kowloon-city.html,22.32964,114.18889,3750621178T20050430,821178,837506
114.18799,22.31714,154,aofuxqLmMs,Libraries,To Kwa Wan Public Library,"5-6/F., To Kwa Wan Market & Government Offices, 165 Ma Tau Wai Road, Kowloon",圖書館,土瓜灣公共圖書館,九龍馬頭圍道165號土瓜灣政府合署五至六樓,KOWLOON CITY,九龍城,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kowloon-city/library/to-kwa-wan.html,http://www.hkpl.gov.hk/tc/locations/kowloon-city/library/to-kwa-wan.html,22.31714,114.18799,3741319794T20120921,819794,837413
114.23868,22.29206,155,HVOJygFiY0,Libraries,Lei Yue Mun Public Library,"1/F., Lei Yue Mun Municipal Services Building, 6 Lei Yue Mun Path, Kwun Tong, Kowloon",圖書館,鯉魚門公共圖書館,九龍觀塘鯉魚門徑6號鯉魚門市政大廈一樓,KWUN TONG,觀塘,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/library/lei-yue-mun.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/library/lei-yue-mun.html,22.29206,114.23868,4263717018T20050430,817018,842637
114.233660000000114,22.3157,156,rMQ0PGXl5G,Libraries,Sau Mau Ping Public Library,"Units No. 104-109, G/F., Sau Ming House, Sau Mau Ping Estate, Kwun Tong, Kowloon",圖書館,秀茂坪公共圖書館,九龍觀塘秀茂坪邨秀明樓104-109號,KWUN TONG,觀塘,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/library/sau-mau-ping.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/library/sau-mau-ping.html,22.3157,114.23366,4211919635T20050430,819635,842119
114.22428,22.31566,157,jTvrk1IV6V,Libraries,Shui Wo Street Public Library,"5-6/F., Shui Wo Street Municipal Services Buliding, 9 Shui Wo Street, Kwun Tong, Kowloon",圖書館,瑞和街公共圖書館,九龍觀塘瑞和街9號瑞和街市政大樓五至六樓,KWUN TONG,觀塘,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/library/shui-wo-street.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/library/shui-wo-street.html,22.31566,114.22428,4115219631T20050430,819631,841152
114.22544,22.32969,158,XaUvnWzKrb,Libraries,Shun Lee Estate Public Library,"3/F, Shun Lee Tsuen Sports Centre, Shun Lee Tsuen Road, Kwun Tong, Kowloon",圖書館,順利邨公共圖書館,九龍觀塘順利邨道順利邨體育館三樓,KWUN TONG,觀塘,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/library/shun-lee-estate.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/library/shun-lee-estate.html,22.32969,114.22544,4127121184T20050430,821184,841271
114.19281,22.34045,159,pWAMEZ6zoa,Libraries,Lung Hing Public Library,"North Wing, G/F., Lung Hing House, Lower Wong Tai Sin (II) Estate, Kowloon",圖書館,龍興公共圖書館,九龍黃大仙下邨(二區)龍興樓地下北翼,WONG TAI SIN,黃大仙,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wong-tai-sin/library/lung-hing.html,http://www.hkpl.gov.hk/tc/locations/wong-tai-sin/library/lung-hing.html,22.34045,114.19281,3791022375T20050430,822375,837910
114.20889,22.3345,160,cS2b219g6k,Libraries,Ngau Chi Wan Public Library,"5-6/F., Ngau Chi Wan Municipal Services Building, 11 Clear Water Bay Road, Kowloon",圖書館,牛池灣公共圖書館,九龍清水灣道11號牛池灣市政大廈五至六樓,WONG TAI SIN,黃大仙,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wong-tai-sin/library/ngau-chi-wan.html,http://www.hkpl.gov.hk/tc/locations/wong-tai-sin/library/ngau-chi-wan.html,22.3345,114.20889,3956621716T20050715,821716,839566
114.19596,22.33497,161,TwuxbOAasB,Libraries,San Po Kong Public Library,"3/F., San Po Kong Plaza, 33 Shung Ling Street, San Po Kong, Kowloon",圖書館,新蒲崗公共圖書館,九龍新蒲崗崇齡街33號新蒲崗廣場三樓,WONG TAI SIN,黃大仙,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wong-tai-sin/library/san-po-kong.html,http://www.hkpl.gov.hk/tc/locations/wong-tai-sin/library/san-po-kong.html,22.33497,114.19596,,821768,838234
114.13848,22.34016,162,Fin6PTroEz,Libraries,Lai Chi Kok Public Library,"G/F - 1/F. 19 Lai Wan Road, Lai Chi Kok, Kowloon",圖書館,荔枝角公共圖書館,九龍荔枝角荔灣道19號地下至一樓,SHAM SHUI PO,深水埗,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sham-shui-po/library/lai-chi-kok.html,http://www.hkpl.gov.hk/tc/locations/sham-shui-po/library/lai-chi-kok.html,22.34016,114.13848,3231322343T20050430,822343,832313
114.15749,22.33849,163,plNDmzXtbl,Libraries,Po On Road Public Library,"1/F., Po On Road Municipal Services Building, 325-329 Po On Road, Sham Shui Po, Kowloon",圖書館,保安道公共圖書館,九龍深水埗保安道325-329號保安道市政大廈二樓,SHAM SHUI PO,深水埗,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sham-shui-po/library/po-on-road.html,http://www.hkpl.gov.hk/tc/locations/sham-shui-po/library/po-on-road.html,22.33849,114.15749,,822158,834271
114.13862,22.3706,164,9v1Nuwfm5D,Libraries,North Kwai Chung Public Library,"2/F & 3/F, North Kwai Chung Market & Library, Shek Yam Road, Kwai Chung, N.T.",圖書館,北葵涌公共圖書館,新界葵涌石蔭路北葵涌街市及圖書館三樓及四樓,KWAI TSING,葵青,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/library/north-kwai-chung.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/library/north-kwai-chung.html,22.3706,114.13862,3232825714T20050430,825714,832328
114.163320000000112,22.33201,165,S64nPsrQot,Libraries,Un Chau Street Public Library,"1/F., Un Chau Street Municipal Services Building, 59-63 Un Chau Street, Kowloon",圖書館,元州街公共圖書館,九龍元州街59-63號元州街市政大廈一樓,SHAM SHUI PO,深水埗,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sham-shui-po/library/un-chau-street.html,http://www.hkpl.gov.hk/tc/locations/sham-shui-po/library/un-chau-street.html,22.33201,114.16332,3487221440T20050430,821440,834872
114.1707,22.32078,166,GDJjRg9XFQ,Libraries,Fa Yuen Street Public Library,"4-5/F., Fa Yuen Street Municipal Services Building, 123A Fa Yuen Street, Mong Kok, Kowloon",圖書館,花園街公共圖書館,九龍旺角花園街123號A花園街市政大廈四至五樓,YAU TSIM MONG,油尖旺,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yau-tsim-mong/library/fa-yuen-street.html,http://www.hkpl.gov.hk/tc/locations/yau-tsim-mong/library/fa-yuen-street.html,22.32078,114.1707,3563220197T20050430,820197,835632
114.16279,22.32188,167,hpJOj49VOA,Libraries,Tai Kok Tsui Public Library,"3/F., Tai Kok Tsui Municipal Services Building, 63 Fuk Tsun Street, Tai Kok Tsui, Kowloon",圖書館,大角咀公共圖書館,九龍大角咀福全街63號大角咀市政大厦三樓,YAU TSIM MONG,油尖旺,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yau-tsim-mong/library/tai-kok-tsui.html,http://www.hkpl.gov.hk/tc/locations/yau-tsim-mong/library/tai-kok-tsui.html,22.32188,114.16279,3481720319T20050705,820319,834817
114.1784,22.30202,168,JSm3844OZX,Libraries,Tsim Sha Tsui Public Library,"1/F., Concordia Plaza, 1 Science Museum Road, Tsim Sha Tsui East, Kowloon",圖書館,尖沙咀公共圖書館,九龍尖沙咀東部科學館道1號康宏廣場一樓,YAU TSIM MONG,油尖旺,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yau-tsim-mong/library/tsim-sha-tsui.html,http://www.hkpl.gov.hk/tc/locations/yau-tsim-mong/library/tsim-sha-tsui.html,22.30202,114.1784,3642518120T20050430,818120,836425
114.13154,22.36313,169,FkmiraG9bM,Libraries,South Kwai Chung Public Library,"4/F, Kwai Hing Government Offices, 166-174 Hing Fong Road, Kwai Chung, N.T.",圖書館,南葵涌公共圖書館,新界葵涌興芳路166-174號葵興政府合署四樓,KWAI TSING,葵青,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/library/south-kwai-chung.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/library/south-kwai-chung.html,22.36313,114.13154,3159924887T20070426,824887,831599
114.10646,22.3541,170,2PG7fBNozW,Libraries,Tsing Yi Public Library,"1/F, Tsing Yi Municipal Services Building, 38 Tsing Luk Street, Tsing Yi, N.T.",圖書館,青衣公共圖書館,新界青衣青綠街38號青衣市政大廈一樓,KWAI TSING,葵青,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/library/tsing-yi.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/library/tsing-yi.html,22.3541,114.10646,2901523888T20050430,823888,829015
113.97018,22.40231,171,41seeFK2r2,Libraries,Tai Hing Public Library,"Unit No. 80, 1/F, Commercial Complex, Tai Hing Estate, Tuen Mun, N.T.",圖書館,大興公共圖書館,新界屯門大興邨商場二樓80號,TUEN MUN,屯門,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tuen-mun/library/tai-hing.html,http://www.hkpl.gov.hk/tc/locations/tuen-mun/library/tai-hing.html,22.40231,113.97018,1498529240T20050430,829240,814985
113.97678,22.39102,172,XD2bZStuDA,Libraries,Tuen Mun Public Library,"1 Tuen Hi Road, Tuen Mun, N.T.",圖書館,屯門公共圖書館,新界屯門屯喜路1號,TUEN MUN,屯門,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tuen-mun/library/tuen-mun.html ,http://www.hkpl.gov.hk/tc/locations/tuen-mun/library/tuen-mun.html ,22.39102,113.97678,1566327989T20050430,827989,815663
114.12427,22.37477,173,893FNqHg68,Libraries,Shek Wai Kok Public Library,"Units No. 215 -219, Shek Fong House, Shek Wai Kok Estate, Tsuen Wan, N.T.",圖書館,石圍角公共圖書館,新界荃灣石圍角邨石芳樓215-219室,TSUEN WAN,荃灣,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tsuen-wan/library/shek-wai-kok.html,http://www.hkpl.gov.hk/tc/locations/tsuen-wan/library/shek-wai-kok.html,22.37477,114.12427,3085026176T20050430,826176,830850
114.115590000000111,22.37428,174,WNpq9Ndyp0,Libraries,Tsuen Wan Public Library,"38 Sai Lau Kok Road, Tsuen Wan, N.T.",圖書館,荃灣公共圖書館,新界荃灣西樓角路38號,TSUEN WAN,荃灣,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tsuen-wan/library/tsuen-wan.html ,http://www.hkpl.gov.hk/tc/locations/tsuen-wan/library/tsuen-wan.html ,22.37428,114.11559,2995626122T20050430,826122,829956
114.14494,22.50039,175,9tYclkGhGE,Libraries,Fanling Public Library,"2/F, 9 Wo Mun Street, Fanling, N.T.",圖書館,粉嶺公共圖書館,新界粉嶺和滿街9號二樓,NORTH,北區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/north/library/fanling.html,http://www.hkpl.gov.hk/tc/locations/north/library/fanling.html,22.50039,114.14494,,840087,832982
114.13075,22.50216,176,PQj4ePnHQ5,Libraries,Sheung Shui Public Library,"3/F, Shek Wu Hui Municipal Services Building, 13 Chi Cheong Road, Sheung Shui, N.T.",圖書館,上水公共圖書館,新界上水智昌路13號石湖墟市政大廈三樓,NORTH,北區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/north/library/sheung-shui.html,http://www.hkpl.gov.hk/tc/locations/north/library/sheung-shui.html,22.50216,114.13075,3152240283T20050430,840283,831522
114.19059,22.38478,177,esmgPJNjAB,Libraries,Lek Yuen Public Library,"Units 101 - 110, G/F, Kwai Wo House, Lek Yuen Estate, Sha Tin, N.T.",圖書館,瀝源公共圖書館,新界沙田瀝源邨貴和樓地下101-110號,SHA TIN,沙田,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/library/lek-yuen.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/library/lek-yuen.html,22.38478,114.19059,3768027284T20140425,827284,837680
114.23033,22.42602,178,75KtT7Yusk,Libraries,Ma On Shan Public Library,"14 On Chun Street, Ma On Shan, Shatin, N.T.",圖書館,馬鞍山公共圖書館,新界沙田馬鞍山鞍駿街14號,SHA TIN,沙田,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/library/ma-on-shan.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/library/ma-on-shan.html,22.42602,114.23033,4177131852T20050430,831852,841771
114.18925,22.38066,179,IxjUlpU81E,Libraries,Sha Tin Public Library,"1 Yuen Wo Road, Shatin, N.T.",圖書館,沙田公共圖書館,新界沙田源禾路1號,SHA TIN,沙田,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/library/sha-tin.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/library/sha-tin.html,22.38066,114.18925,3754226828T20050430,826828,837542
114.02835,22.20682,180,yeIbAMKtK1,Libraries,Cheung Chau Public Library,"2/F, Cheung Chau Municipal Services Building, 2 Tai Hing Tai Road, Cheung Chau, N.T.",圖書館,長洲公共圖書館,新界長洲大興堤路2號長洲市政大樓二樓,ISLANDS,離島,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/library/cheung-chau.html,http://www.hkpl.gov.hk/tc/locations/islands/library/cheung-chau.html,22.20682,114.02835,2095307585T20050430,807585,820953
113.99648,22.26699,181,B5AFjttpvd,Libraries,Mui Wo Public Library,"G/F, Mui Wo Municipal Services Building, 9 Ngan Shek Street, Mui Wo, Lantau Island, N.T.",圖書館,梅窩公共圖書館,新界大嶼山梅窩銀石街9號梅窩市政大廈地下,ISLANDS,離島,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/library/mui-wo.html,http://www.hkpl.gov.hk/tc/locations/islands/library/mui-wo.html,22.26699,113.99648,1767514251T20050430,814251,817675
114.038050000000126,22.28489,182,iaRbhDsU9k,Libraries,Peng Chau Public Library,"G/F, Peng Chau Municipal Services Building, 6 Po Peng Street, Peng Chau, N.T.",圖書館,坪洲公共圖書館,新界坪洲寶坪街6號坪洲市政大廈地下,ISLANDS,離島,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/library/peng-chau.html,http://www.hkpl.gov.hk/tc/locations/islands/library/peng-chau.html,22.28489,114.03805,2196216229T20050430,816229,821962
114.13172,22.20591,183,BtBfuIf8Bl,Libraries,South Lamma Public Library,"Second Street, Sok Kwu Wan, Lamma Island, N.T.",圖書館,南丫島南段公共圖書館,新界南丫島索罟灣第二街,ISLANDS,離島,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/library/south-lamma.html,http://www.hkpl.gov.hk/tc/locations/islands/library/south-lamma.html,22.20591,114.13172,3161207478T20050430,807478,831612
113.86565,22.25344,184,r72hxO5Vl8,Libraries,Tai O Public Library,"Shop No. 12, Commercial Centre, Lung Tin Estate, Tai O, Lantau Island, N.T.",圖書館,大澳公共圖書館,新界大嶼山大澳龍田邨商業中心12號舖,ISLANDS,離島,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/library/tai-o.html,http://www.hkpl.gov.hk/tc/locations/islands/library/tai-o.html,22.25344,113.86565,0418812773T20050430,812773,804188
114.259410000000102,22.31817,185,H3iq8Io6m9,Libraries,Tseung Kwan O Public Library,"9 Wan Lung Road, Tseung Kwan O, N.T.",圖書館,將軍澳公共圖書館,新界將軍澳運隆路9號,SAI KUNG,西貢,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sai-kung/library/tseung-kwan-o.html,http://www.hkpl.gov.hk/tc/locations/sai-kung/library/tseung-kwan-o.html,22.31817,114.25941,4477219910T20050430,819910,844772
